state,county,tract,block group,NAME,B01001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
53,033,025400,1,"Block Group 1, Census Tract 254, King County, Washington",1722,64,16,14,0,0,0,38,15,88,35,19,15
53,033,025803,2,"Block Group 2, Census Tract 258.03, King County, Washington",1220,7,17,16,8,34,9,8,26,8,0,8,9
53,033,027600,1,"Block Group 1, Census Tract 276, King County, Washington",1446,0,19,10,72,0,0,0,7,28,0,0,8
53,033,029405,1,"Block Group 1, Census Tract 294.05, King County, Washington",1525,10,7,38,12,0,9,17,43,16,0,14,0
53,033,029405,4,"Block Group 4, Census Tract 294.05, King County, Washington",715,27,10,0,0,9,0,8,6,9,9,0,0
53,033,029901,1,"Block Group 1, Census Tract 299.01, King County, Washington",1808,19,33,47,38,17,0,20,21,30,60,19,22
53,033,030306,3,"Block Group 3, Census Tract 303.06, King County, Washington",1585,9,12,53,34,12,58,0,27,71,12,23,79
53,033,030306,1,"Block Group 1, Census Tract 303.06, King County, Washington",1470,10,9,23,10,0,0,18,9,23,0,0,0
53,033,030308,3,"Block Group 3, Census Tract 303.08, King County, Washington",1761,0,28,16,59,0,0,19,26,44,0,0,23
53,033,030309,4,"Block Group 4, Census Tract 303.09, King County, Washington",1996,46,46,16,0,0,0,0,0,20,20,14,0
53,033,032214,1,"Block Group 1, Census Tract 322.14, King County, Washington",2004,12,12,26,0,0,0,0,0,25,9,0,0
53,033,023403,3,"Block Group 3, Census Tract 234.03, King County, Washington",1418,0,31,30,10,10,18,7,10,46,9,20,28
53,033,032704,3,"Block Group 3, Census Tract 327.04, King County, Washington",1407,45,46,70,13,15,0,15,0,30,14,20,0
53,033,032704,1,"Block Group 1, Census Tract 327.04, King County, Washington",2480,36,13,0,44,0,14,25,44,45,14,14,16
53,033,030201,4,"Block Group 4, Census Tract 302.01, King County, Washington",1501,24,0,30,14,8,8,10,20,18,23,14,24
53,033,030201,3,"Block Group 3, Census Tract 302.01, King County, Washington",1551,40,26,0,0,8,8,0,8,8,33,0,15
53,033,030401,3,"Block Group 3, Census Tract 304.01, King County, Washington",1394,10,10,14,28,0,0,0,26,15,29,0,12
53,033,024300,4,"Block Group 4, Census Tract 243, King County, Washington",1966,0,47,11,10,60,75,65,47,56,44,14,81
53,033,023700,1,"Block Group 1, Census Tract 237, King County, Washington",1032,20,18,12,11,21,11,9,0,53,29,32,0
53,033,024500,1,"Block Group 1, Census Tract 245, King County, Washington",2504,19,78,58,18,18,11,46,35,22,20,71,33
53,033,004100,6,"Block Group 6, Census Tract 41, King County, Washington",901,39,0,29,11,12,0,28,42,24,13,12,0
53,033,004900,3,"Block Group 3, Census Tract 49, King County, Washington",1557,0,0,0,16,0,0,0,0,0,16,0,0
53,033,004900,4,"Block Group 4, Census Tract 49, King County, Washington",1279,17,54,0,0,0,0,0,0,0,18,0,0
53,033,005000,3,"Block Group 3, Census Tract 50, King County, Washington",1907,0,37,30,0,17,19,0,37,0,0,0,126
53,033,005302,2,"Block Group 2, Census Tract 53.02, King County, Washington",1385,0,0,0,0,0,0,0,0,0,0,0,0
53,033,006800,1,"Block Group 1, Census Tract 68, King County, Washington",1641,36,12,0,0,0,0,0,37,46,10,25,16
53,033,026600,1,"Block Group 1, Census Tract 266, King County, Washington",896,7,23,12,0,0,0,26,0,21,0,0,0
53,033,026801,1,"Block Group 1, Census Tract 268.01, King County, Washington",1665,20,28,6,0,0,0,0,0,17,17,0,0
53,033,027200,1,"Block Group 1, Census Tract 272, King County, Washington",899,3,11,17,5,0,7,5,15,6,0,6,19
53,033,029001,2,"Block Group 2, Census Tract 290.01, King County, Washington",1072,21,20,15,0,0,0,26,24,9,23,0,0
53,033,029001,4,"Block Group 4, Census Tract 290.01, King County, Washington",1921,7,34,85,37,36,24,25,45,83,68,78,42
53,033,029403,2,"Block Group 2, Census Tract 294.03, King County, Washington",1074,8,2,10,8,8,5,8,10,0,16,35,11
53,033,029407,2,"Block Group 2, Census Tract 294.07, King County, Washington",2207,20,8,15,16,0,12,17,17,0,18,17,12
53,033,029503,3,"Block Group 3, Census Tract 295.03, King County, Washington",2383,15,0,0,15,29,45,0,15,16,29,59,43
53,033,021802,2,"Block Group 2, Census Tract 218.02, King County, Washington",2388,18,21,25,20,0,0,18,0,25,0,0,22
53,033,025500,2,"Block Group 2, Census Tract 255, King County, Washington",1510,9,8,2,10,13,13,0,0,14,13,50,28
53,033,002900,1,"Block Group 1, Census Tract 29, King County, Washington",1859,0,27,20,0,8,9,9,39,31,16,7,0
53,033,003100,3,"Block Group 3, Census Tract 31, King County, Washington",1304,0,31,0,30,0,50,0,53,61,47,0,19
53,033,003100,4,"Block Group 4, Census Tract 31, King County, Washington",1437,0,22,38,25,22,0,11,0,45,49,9,27
53,033,032319,2,"Block Group 2, Census Tract 323.19, King County, Washington",2213,20,40,74,0,2,0,0,87,3,1,0,0
53,033,032319,1,"Block Group 1, Census Tract 323.19, King County, Washington",661,19,0,0,43,0,0,0,0,0,41,0,0
53,033,032321,2,"Block Group 2, Census Tract 323.21, King County, Washington",975,13,28,16,70,0,0,23,42,74,15,0,7
53,033,032324,4,"Block Group 4, Census Tract 323.24, King County, Washington",1667,16,20,16,0,0,0,40,18,17,16,0,24
53,033,032401,1,"Block Group 1, Census Tract 324.01, King County, Washington",1486,40,19,32,0,39,17,13,0,84,65,30,0
53,033,032401,2,"Block Group 2, Census Tract 324.01, King County, Washington",2049,18,54,19,0,0,0,0,31,18,0,0,0
53,033,029700,5,"Block Group 5, Census Tract 297, King County, Washington",1869,0,0,50,14,0,31,16,50,34,29,47,32
53,033,031603,4,"Block Group 4, Census Tract 316.03, King County, Washington",2278,0,0,16,0,0,0,0,15,12,0,0,0
53,033,031907,4,"Block Group 4, Census Tract 319.07, King County, Washington",3029,6,0,45,0,0,0,6,10,71,11,0,0
53,033,031907,2,"Block Group 2, Census Tract 319.07, King County, Washington",708,0,0,89,0,0,20,15,0,92,0,15,0
53,033,032103,2,"Block Group 2, Census Tract 321.03, King County, Washington",1546,13,20,35,18,0,22,0,39,33,32,0,59
53,033,032103,4,"Block Group 4, Census Tract 321.03, King County, Washington",1292,17,22,63,0,0,0,21,0,35,0,0,0
53,033,032307,4,"Block Group 4, Census Tract 323.07, King County, Washington",1128,7,12,28,17,0,0,18,42,0,0,0,0
53,033,032307,5,"Block Group 5, Census Tract 323.07, King County, Washington",801,0,11,0,0,0,0,15,12,60,21,0,15
53,033,032005,2,"Block Group 2, Census Tract 320.05, King County, Washington",1048,31,0,36,0,13,0,14,0,15,0,0,0
53,033,026300,1,"Block Group 1, Census Tract 263, King County, Washington",415,0,13,11,7,9,0,0,0,18,0,8,0
53,033,022801,4,"Block Group 4, Census Tract 228.01, King County, Washington",1766,0,10,0,47,13,13,11,17,14,0,0,0
53,033,022803,1,"Block Group 1, Census Tract 228.03, King County, Washington",885,0,24,0,0,0,0,0,0,0,0,0,0
53,033,022102,1,"Block Group 1, Census Tract 221.02, King County, Washington",2606,0,16,15,14,16,14,58,0,0,29,20,14
53,033,022102,2,"Block Group 2, Census Tract 221.02, King County, Washington",928,0,0,0,28,13,0,32,14,0,0,0,0
53,033,028801,3,"Block Group 3, Census Tract 288.01, King County, Washington",928,34,0,0,0,0,0,0,0,0,0,0,0
53,033,028901,3,"Block Group 3, Census Tract 289.01, King County, Washington",1072,12,24,0,10,2,1,9,12,44,22,4,3
53,033,030312,4,"Block Group 4, Census Tract 303.12, King County, Washington",1580,17,7,9,69,0,0,36,6,16,27,0,3
53,033,030312,2,"Block Group 2, Census Tract 303.12, King County, Washington",903,25,11,18,10,0,0,13,29,16,7,9,14
53,033,030404,2,"Block Group 2, Census Tract 304.04, King County, Washington",1626,0,9,38,0,0,0,49,17,11,14,19,17
53,033,004200,2,"Block Group 2, Census Tract 42, King County, Washington",1807,0,0,21,0,11,0,0,14,37,73,0,0
53,033,004200,4,"Block Group 4, Census Tract 42, King County, Washington",1758,0,31,20,37,0,0,39,64,19,53,0,16
53,033,004600,1,"Block Group 1, Census Tract 46, King County, Washington",1198,15,16,21,5,7,9,7,24,41,6,20,5
53,033,006000,2,"Block Group 2, Census Tract 60, King County, Washington",1485,4,24,69,46,0,32,0,27,69,4,4,43
53,033,006300,2,"Block Group 2, Census Tract 63, King County, Washington",1276,19,40,35,35,54,102,0,59,55,28,76,112
53,033,006300,1,"Block Group 1, Census Tract 63, King County, Washington",1647,18,64,17,0,30,0,16,52,53,44,32,18
53,033,007700,4,"Block Group 4, Census Tract 77, King County, Washington",1843,0,10,0,23,0,0,0,20,32,9,0,0
53,033,008300,2,"Block Group 2, Census Tract 83, King County, Washington",2085,3,31,10,5,24,21,40,4,9,25,83,103
53,033,029304,3,"Block Group 3, Census Tract 293.04, King County, Washington",1739,22,5,28,25,7,0,9,22,10,32,9,0
53,033,030100,4,"Block Group 4, Census Tract 301, King County, Washington",990,23,0,14,13,0,13,0,29,26,0,64,0
53,033,030100,7,"Block Group 7, Census Tract 301, King County, Washington",791,26,0,34,30,14,0,0,13,50,32,14,13
53,033,030100,5,"Block Group 5, Census Tract 301, King County, Washington",1340,0,0,0,0,12,0,0,0,0,13,0,0
53,033,023804,3,"Block Group 3, Census Tract 238.04, King County, Washington",3135,17,19,0,35,21,0,0,0,0,20,18,0
53,033,023201,3,"Block Group 3, Census Tract 232.01, King County, Washington",2174,0,0,0,0,0,33,0,0,19,18,0,86
53,033,001702,3,"Block Group 3, Census Tract 17.02, King County, Washington",1197,31,62,7,14,6,5,5,7,11,21,22,15
53,033,004302,2,"Block Group 2, Census Tract 43.02, King County, Washington",1668,0,0,16,12,12,35,0,13,22,48,0,110
53,033,004301,2,"Block Group 2, Census Tract 43.01, King County, Washington",1394,14,35,17,9,0,0,63,33,7,0,17,0
53,033,007402,2,"Block Group 2, Census Tract 74.02, King County, Washington",1804,19,0,15,0,0,0,0,0,0,20,19,6
53,033,010002,2,"Block Group 2, Census Tract 100.02, King County, Washington",1705,10,0,0,19,18,18,8,12,9,33,7,10
53,033,010001,3,"Block Group 3, Census Tract 100.01, King County, Washington",2142,0,0,26,11,0,9,21,25,27,46,78,8
53,033,011002,3,"Block Group 3, Census Tract 110.02, King County, Washington",1185,14,28,15,0,65,18,6,68,0,94,12,28
53,033,010402,4,"Block Group 4, Census Tract 104.02, King County, Washington",1167,13,24,28,13,3,13,21,12,0,46,44,0
53,033,011401,1,"Block Group 1, Census Tract 114.01, King County, Washington",1465,12,17,9,10,0,0,9,14,14,6,9,11
53,033,025302,3,"Block Group 3, Census Tract 253.02, King County, Washington",1467,0,13,11,14,0,0,0,41,14,0,0,0
53,033,025806,3,"Block Group 3, Census Tract 258.06, King County, Washington",1769,57,20,16,13,18,18,4,21,28,10,18,21
53,033,032326,2,"Block Group 2, Census Tract 323.26, King County, Washington",1496,8,30,34,10,18,20,28,8,0,27,30,115
53,033,031400,2,"Block Group 2, Census Tract 314, King County, Washington",1359,48,18,14,0,3,55,25,36,13,0,3,72
53,033,031703,3,"Block Group 3, Census Tract 317.03, King County, Washington",1692,0,0,33,0,28,0,26,16,22,25,0,0
53,033,031703,1,"Block Group 1, Census Tract 317.03, King County, Washington",719,0,0,0,26,0,0,13,0,12,14,14,27
53,033,000700,1,"Block Group 1, Census Tract 7, King County, Washington",1705,0,0,0,24,0,0,14,13,13,15,12,28
53,033,000700,3,"Block Group 3, Census Tract 7, King County, Washington",1450,0,17,36,47,0,0,0,50,0,0,14,14
53,033,002200,4,"Block Group 4, Census Tract 22, King County, Washington",1239,20,0,21,19,58,0,0,0,41,68,17,83
53,033,003800,1,"Block Group 1, Census Tract 38, King County, Washington",1315,24,5,24,11,0,6,11,0,11,5,5,6
53,033,006100,2,"Block Group 2, Census Tract 61, King County, Washington",1081,28,11,0,9,0,0,0,25,42,17,14,15
53,033,006100,4,"Block Group 4, Census Tract 61, King County, Washington",1341,14,15,10,0,10,0,0,14,47,0,0,0
53,033,032602,3,"Block Group 3, Census Tract 326.02, King County, Washington",5364,17,15,99,15,30,0,17,59,97,15,0,33
53,033,024602,1,"Block Group 1, Census Tract 246.02, King County, Washington",1023,0,42,57,0,8,8,11,23,32,28,9,34
53,033,010702,1,"Block Group 1, Census Tract 107.02, King County, Washington",1318,3,11,28,0,21,0,22,21,36,14,12,0
53,033,011402,3,"Block Group 3, Census Tract 114.02, King County, Washington",1409,0,7,28,34,16,16,17,8,53,16,0,67
53,033,022605,2,"Block Group 2, Census Tract 226.05, King County, Washington",2015,17,14,57,31,15,0,16,58,34,0,29,14
53,033,022802,1,"Block Group 1, Census Tract 228.02, King County, Washington",1733,44,0,0,0,0,0,34,14,29,0,5,14
53,033,023202,1,"Block Group 1, Census Tract 232.02, King County, Washington",2201,10,9,20,31,11,92,13,58,71,0,24,210
53,033,011200,1,"Block Group 1, Census Tract 112, King County, Washington",1116,0,5,31,7,18,12,7,24,11,18,0,8
53,033,011900,2,"Block Group 2, Census Tract 119, King County, Washington",1216,31,21,32,37,0,0,0,0,51,0,15,17
53,033,011900,1,"Block Group 1, Census Tract 119, King County, Washington",2255,67,0,0,0,0,30,0,0,2,0,3,3
53,033,020401,2,"Block Group 2, Census Tract 204.01, King County, Washington",1075,0,27,17,0,0,5,23,30,16,0,5,25
53,033,001600,3,"Block Group 3, Census Tract 16, King County, Washington",1555,7,7,6,18,0,10,33,11,45,18,0,29
53,033,023900,3,"Block Group 3, Census Tract 239, King County, Washington",2129,2,38,38,19,21,2,6,53,56,3,33,38
53,033,027900,1,"Block Group 1, Census Tract 279, King County, Washington",1252,15,15,0,0,0,0,28,0,26,78,42,69
53,033,027900,4,"Block Group 4, Census Tract 279, King County, Washington",1543,0,0,16,35,0,15,0,17,13,14,0,12
53,033,027900,5,"Block Group 5, Census Tract 279, King County, Washington",1181,30,0,29,0,16,11,0,14,0,16,0,0
53,033,003200,1,"Block Group 1, Census Tract 32, King County, Washington",1152,0,0,19,0,0,0,0,0,19,0,0,0
53,033,003200,6,"Block Group 6, Census Tract 32, King County, Washington",2036,11,53,77,14,0,39,57,134,37,35,29,41
53,033,005600,2,"Block Group 2, Census Tract 56, King County, Washington",1417,16,16,99,47,0,0,31,16,58,13,57,16
53,033,005600,3,"Block Group 3, Census Tract 56, King County, Washington",1222,0,1,0,35,19,39,41,19,0,38,16,23
53,033,005200,4,"Block Group 4, Census Tract 52, King County, Washington",1376,0,0,22,0,0,0,19,23,19,0,22,0
53,033,005200,3,"Block Group 3, Census Tract 52, King County, Washington",1149,0,0,0,34,0,0,0,0,0,33,0,0
53,033,005700,4,"Block Group 4, Census Tract 57, King County, Washington",1152,16,36,68,36,0,18,20,34,16,19,0,0
53,033,005700,3,"Block Group 3, Census Tract 57, King County, Washington",1276,14,0,19,31,0,0,0,0,0,38,0,0
53,033,001400,3,"Block Group 3, Census Tract 14, King County, Washington",1548,0,0,0,0,49,0,7,39,10,17,21,16
53,033,001800,2,"Block Group 2, Census Tract 18, King County, Washington",1571,0,0,0,0,0,0,0,0,0,14,0,0
53,033,002000,2,"Block Group 2, Census Tract 20, King County, Washington",1185,0,29,43,0,0,7,18,19,20,10,0,17
53,033,002500,2,"Block Group 2, Census Tract 25, King County, Washington",1779,25,49,41,16,0,4,7,49,42,32,30,0
53,033,020900,2,"Block Group 2, Census Tract 209, King County, Washington",768,6,8,6,2,5,8,21,25,9,0,6,21
53,033,021000,5,"Block Group 5, Census Tract 210, King County, Washington",1245,4,17,0,29,0,72,22,14,0,18,75,15
53,033,021000,2,"Block Group 2, Census Tract 210, King County, Washington",1155,14,46,0,0,17,44,0,67,25,48,42,48
53,033,022001,3,"Block Group 3, Census Tract 220.01, King County, Washington",1619,18,12,33,15,0,0,17,0,47,0,0,0
53,033,020500,3,"Block Group 3, Census Tract 205, King County, Washington",1094,0,27,43,0,0,0,48,0,43,0,0,0
53,033,020500,4,"Block Group 4, Census Tract 205, King County, Washington",1032,0,0,0,4,0,16,0,0,24,4,19,68
53,033,032003,1,"Block Group 1, Census Tract 320.03, King County, Washington",1558,43,32,17,24,0,23,17,45,33,10,24,0
53,033,032007,1,"Block Group 1, Census Tract 320.07, King County, Washington",972,13,14,13,0,6,0,11,14,13,8,6,8
53,033,032311,2,"Block Group 2, Census Tract 323.11, King County, Washington",1567,0,0,25,0,0,0,0,0,0,20,0,0
53,033,032311,5,"Block Group 5, Census Tract 323.11, King County, Washington",869,24,17,0,21,0,0,41,0,0,0,0,0
53,033,011500,3,"Block Group 3, Census Tract 115, King County, Washington",1351,9,23,32,0,0,0,6,7,25,13,0,18
53,033,007500,5,"Block Group 5, Census Tract 75, King County, Washington",1506,0,0,0,0,0,0,0,31,0,0,0,0
53,033,008001,2,"Block Group 2, Census Tract 80.01, King County, Washington",1109,0,0,38,0,47,0,35,0,22,122,0,0
53,033,031604,3,"Block Group 3, Census Tract 316.04, King County, Washington",1586,10,24,10,0,0,0,12,0,10,0,9,0
53,033,024800,2,"Block Group 2, Census Tract 248, King County, Washington",2405,17,44,9,3,0,0,18,79,0,36,78,35
53,033,024903,4,"Block Group 4, Census Tract 249.03, King County, Washington",1446,14,50,58,39,0,0,0,57,43,19,19,0
53,033,026802,3,"Block Group 3, Census Tract 268.02, King County, Washington",1853,36,60,29,46,0,0,0,19,38,17,2,12
53,033,026802,1,"Block Group 1, Census Tract 268.02, King County, Washington",1640,9,0,0,0,0,0,10,4,0,0,10,11
53,033,025701,1,"Block Group 1, Census Tract 257.01, King County, Washington",1138,28,13,14,9,0,9,13,53,0,0,10,0
53,033,026500,2,"Block Group 2, Census Tract 265, King County, Washington",1751,0,0,61,46,11,46,11,44,60,21,0,0
53,033,026500,1,"Block Group 1, Census Tract 265, King County, Washington",925,16,9,0,0,0,0,10,21,0,23,0,38
53,033,027000,1,"Block Group 1, Census Tract 270, King County, Washington",1029,10,0,26,0,0,12,49,0,0,9,11,11
53,033,027701,1,"Block Group 1, Census Tract 277.01, King County, Washington",1069,0,19,2,18,17,1,0,49,17,19,18,98
53,033,028200,3,"Block Group 3, Census Tract 282, King County, Washington",1186,0,2,19,10,0,0,0,7,26,0,0,0
53,033,003500,2,"Block Group 2, Census Tract 35, King County, Washington",1476,7,15,27,8,0,0,21,10,16,24,0,0
53,033,004400,1,"Block Group 1, Census Tract 44, King County, Washington",1365,0,0,30,16,16,0,0,0,33,0,0,0
53,033,009702,4,"Block Group 4, Census Tract 97.02, King County, Washington",1090,0,20,19,0,0,39,18,35,0,0,0,27
53,033,021600,3,"Block Group 3, Census Tract 216, King County, Washington",1157,8,0,27,19,20,11,32,11,65,28,11,18
53,033,021600,4,"Block Group 4, Census Tract 216, King County, Washington",1018,37,10,22,17,0,10,0,12,20,19,0,0
53,033,004000,2,"Block Group 2, Census Tract 40, King County, Washington",978,14,7,23,0,9,7,7,38,7,0,0,7
53,033,007900,5,"Block Group 5, Census Tract 79, King County, Washington",2029,10,0,17,0,0,28,0,17,70,0,14,78
53,033,009200,1,"Block Group 1, Census Tract 92, King County, Washington",1340,19,57,32,36,46,29,0,29,69,21,24,32
53,033,011700,2,"Block Group 2, Census Tract 117, King County, Washington",1595,28,0,14,52,15,0,9,31,63,9,50,9
53,033,011700,1,"Block Group 1, Census Tract 117, King County, Washington",1821,12,33,131,13,51,17,12,37,61,12,9,26
53,033,032011,1,"Block Group 1, Census Tract 320.11, King County, Washington",2249,0,14,31,35,15,0,0,29,66,11,0,0
53,033,031706,4,"Block Group 4, Census Tract 317.06, King County, Washington",2050,22,29,24,17,0,0,44,31,0,0,0,1
53,033,032215,1,"Block Group 1, Census Tract 322.15, King County, Washington",2022,12,0,0,0,0,0,0,0,0,34,0,0
53,033,023803,1,"Block Group 1, Census Tract 238.03, King County, Washington",2943,0,31,66,0,17,0,16,67,27,16,17,64
53,033,025006,2,"Block Group 2, Census Tract 250.06, King County, Washington",3229,0,25,15,13,48,69,15,10,12,63,60,123
53,033,025602,1,"Block Group 1, Census Tract 256.02, King County, Washington",1953,0,17,27,16,15,0,27,26,13,0,12,0
53,033,030313,1,"Block Group 1, Census Tract 303.13, King County, Washington",1117,11,35,23,42,82,14,0,119,88,70,40,13
53,033,031605,1,"Block Group 1, Census Tract 316.05, King County, Washington",1180,20,34,37,0,22,0,0,10,24,56,0,10
53,033,029502,4,"Block Group 4, Census Tract 295.02, King County, Washington",1457,0,75,14,0,0,31,28,0,20,0,27,21
53,033,029408,3,"Block Group 3, Census Tract 294.08, King County, Washington",1828,17,29,18,30,10,0,9,9,13,10,0,10
53,033,029601,3,"Block Group 3, Census Tract 296.01, King County, Washington",2092,12,0,39,0,0,0,13,14,15,29,0,0
53,033,030004,3,"Block Group 3, Census Tract 300.04, King County, Washington",1164,0,0,32,0,0,0,0,10,0,0,0,0
53,033,030004,2,"Block Group 2, Census Tract 300.04, King County, Washington",1804,20,0,0,0,0,0,0,0,63,10,0,0
53,033,010900,2,"Block Group 2, Census Tract 109, King County, Washington",444,42,9,0,19,0,8,22,0,0,0,0,0
53,033,011102,3,"Block Group 3, Census Tract 111.02, King County, Washington",1141,71,0,0,0,0,0,0,0,2,0,2,2
53,033,032500,2,"Block Group 2, Census Tract 325, King County, Washington",1463,32,0,47,0,0,11,0,0,21,13,20,0
53,033,032500,3,"Block Group 3, Census Tract 325, King County, Washington",827,7,28,14,0,4,0,0,19,17,3,0,7
53,033,030600,1,"Block Group 1, Census Tract 306, King County, Washington",1487,21,8,16,10,0,16,8,15,19,0,17,7
53,033,030600,2,"Block Group 2, Census Tract 306, King County, Washington",1064,8,20,22,4,5,31,12,31,14,1,32,33
53,033,030802,3,"Block Group 3, Census Tract 308.02, King County, Washington",824,12,8,9,10,0,0,8,12,0,0,0,0
53,033,031800,1,"Block Group 1, Census Tract 318, King County, Washington",1912,7,42,55,27,18,7,21,47,35,55,24,0
53,033,030310,2,"Block Group 2, Census Tract 303.10, King County, Washington",1509,0,0,0,5,0,0,7,6,18,15,0,0
53,033,028600,3,"Block Group 3, Census Tract 286, King County, Washington",1098,0,54,39,25,0,24,0,52,26,25,25,32
53,033,028600,1,"Block Group 1, Census Tract 286, King County, Washington",1167,28,24,26,11,0,27,28,0,12,43,0,13
53,033,029003,1,"Block Group 1, Census Tract 290.03, King County, Washington",802,0,79,17,0,14,0,0,0,14,0,0,0
53,033,029003,3,"Block Group 3, Census Tract 290.03, King County, Washington",1701,12,11,0,10,0,0,0,11,0,0,0,0
53,033,020100,1,"Block Group 1, Census Tract 201, King County, Washington",1230,4,0,75,31,26,14,20,23,28,46,15,43
53,033,020700,2,"Block Group 2, Census Tract 207, King County, Washington",1431,7,49,0,0,19,16,8,29,16,11,12,16
53,033,020800,4,"Block Group 4, Census Tract 208, King County, Washington",760,22,26,14,7,8,6,11,13,16,30,16,40
53,033,031909,2,"Block Group 2, Census Tract 319.09, King County, Washington",1418,0,39,36,24,0,6,21,17,32,19,7,7
53,033,032212,4,"Block Group 4, Census Tract 322.12, King County, Washington",2621,53,32,0,0,30,0,30,65,16,23,0,0
53,033,032212,1,"Block Group 1, Census Tract 322.12, King County, Washington",2741,47,0,0,0,0,14,0,0,15,0,0,14
53,033,032402,1,"Block Group 1, Census Tract 324.02, King County, Washington",2369,12,13,0,21,0,0,14,0,0,18,0,0
53,033,032800,1,"Block Group 1, Census Tract 328, King County, Washington",832,0,0,0,0,11,0,0,6,0,0,11,0
53,033,000100,3,"Block Group 3, Census Tract 1, King County, Washington",1446,0,0,0,22,19,0,30,16,30,19,40,0
53,033,000800,1,"Block Group 1, Census Tract 8, King County, Washington",1254,14,29,11,0,17,6,14,35,29,34,6,12
53,033,022006,1,"Block Group 1, Census Tract 220.06, King County, Washington",1301,0,71,30,29,10,0,41,21,37,60,11,20
53,033,021904,3,"Block Group 3, Census Tract 219.04, King County, Washington",1087,27,9,28,8,0,18,48,27,0,16,8,8
53,033,021905,2,"Block Group 2, Census Tract 219.05, King County, Washington",1018,29,0,6,0,8,13,69,0,14,10,55,32
53,033,012000,2,"Block Group 2, Census Tract 120, King County, Washington",1199,23,17,0,0,10,18,18,13,20,9,7,20
53,033,024702,5,"Block Group 5, Census Tract 247.02, King County, Washington",1093,10,18,0,12,27,0,10,0,14,12,12,36
53,033,024702,1,"Block Group 1, Census Tract 247.02, King County, Washington",1892,40,0,17,15,33,22,26,2,67,35,9,10
53,033,024901,1,"Block Group 1, Census Tract 249.01, King County, Washington",1132,5,0,8,45,24,8,0,0,44,22,16,8
53,033,026002,2,"Block Group 2, Census Tract 260.02, King County, Washington",1182,0,0,0,17,0,18,0,8,13,12,12,49
53,033,023604,4,"Block Group 4, Census Tract 236.04, King County, Washington",943,0,36,23,10,0,0,7,15,14,10,16,0
53,033,023604,3,"Block Group 3, Census Tract 236.04, King County, Washington",1455,0,16,37,41,0,19,0,13,22,20,14,98
53,033,022901,2,"Block Group 2, Census Tract 229.01, King County, Washington",1268,12,19,13,26,0,0,9,0,43,9,21,10
53,033,007800,1,"Block Group 1, Census Tract 78, King County, Washington",1364,0,36,89,37,30,13,21,0,26,24,81,31
53,033,005400,3,"Block Group 3, Census Tract 54, King County, Washington",1854,11,6,0,5,0,5,0,0,0,0,0,36
53,033,032318,2,"Block Group 2, Census Tract 323.18, King County, Washington",1638,0,20,7,0,14,0,0,0,25,7,0,0
53,033,022606,3,"Block Group 3, Census Tract 226.06, King County, Washington",1830,31,0,30,16,32,0,1,33,54,33,15,28
53,033,024400,2,"Block Group 2, Census Tract 244, King County, Washington",1892,19,13,18,19,0,0,0,0,20,28,9,0
53,033,026001,2,"Block Group 2, Census Tract 260.01, King County, Washington",773,20,9,0,16,24,10,9,28,9,0,9,30
53,033,032316,3,"Block Group 3, Census Tract 323.16, King County, Washington",1558,0,24,9,0,7,13,20,7,18,15,6,15
53,033,032320,2,"Block Group 2, Census Tract 323.20, King County, Washington",1577,8,56,18,24,10,23,16,19,39,25,0,33
53,033,032702,2,"Block Group 2, Census Tract 327.02, King County, Washington",1496,0,11,43,14,0,16,0,59,0,15,17,14
53,033,032702,6,"Block Group 6, Census Tract 327.02, King County, Washington",777,0,30,14,0,0,0,23,0,9,0,0,0
53,033,006500,2,"Block Group 2, Census Tract 65, King County, Washington",1895,15,31,0,18,15,15,29,16,19,34,15,16
53,033,026001,1,"Block Group 1, Census Tract 260.01, King County, Washington",1355,0,0,17,17,21,17,0,29,8,9,55,0
53,033,032104,3,"Block Group 3, Census Tract 321.04, King County, Washington",1119,0,43,0,23,0,17,0,6,18,50,11,42
53,033,032317,5,"Block Group 5, Census Tract 323.17, King County, Washington",1135,0,18,26,0,0,0,0,21,47,17,0,19
53,033,032317,3,"Block Group 3, Census Tract 323.17, King County, Washington",1034,0,20,0,0,25,0,0,20,20,26,0,6
53,033,032309,2,"Block Group 2, Census Tract 323.09, King County, Washington",5193,0,33,15,44,0,0,19,32,44,99,14,60
53,033,031704,2,"Block Group 2, Census Tract 317.04, King County, Washington",1738,11,6,0,6,13,25,12,24,20,0,36,6
53,033,032313,1,"Block Group 1, Census Tract 323.13, King County, Washington",984,0,20,29,0,0,0,17,0,32,16,24,0
53,033,026200,1,"Block Group 1, Census Tract 262, King County, Washington",280,20,0,0,0,0,11,7,0,0,0,0,0
53,033,026200,3,"Block Group 3, Census Tract 262, King County, Washington",2252,26,9,26,0,0,0,0,42,36,0,9,0
53,033,027702,2,"Block Group 2, Census Tract 277.02, King County, Washington",1956,14,56,94,29,67,18,71,43,103,82,33,44
53,033,029802,3,"Block Group 3, Census Tract 298.02, King County, Washington",2141,48,28,26,0,0,0,38,32,13,23,0,0
53,033,029802,4,"Block Group 4, Census Tract 298.02, King County, Washington",946,13,14,13,0,26,0,0,56,14,13,28,0
